Step	Loss	Loss per Cell	 Change 
1310	1322675584.000000	19100.285156	23.437500
1311	1321053440.000000	19076.859375	23.425781
1312	1319429632.000000	19053.410156	23.449219
1313	1317809024.000000	19030.007812	23.402344
1314	1316192640.000000	19006.666016	23.341797
1315	1314582656.000000	18983.417969	23.248047
1316	1312973696.000000	18960.183594	23.234375
1317	1311365632.000000	18936.960938	23.222656
1318	1309763328.000000	18913.822266	23.138672
1319	1308163712.000000	18890.722656	23.099609
1320	1306567296.000000	18867.669922	23.052734
1321	1304972416.000000	18844.638672	23.031250
1322	1303377152.000000	18821.601562	23.037109
1323	1301784064.000000	18798.597656	23.003906
1324	1300199040.000000	18775.708984	22.888672
1325	1298614656.000000	18752.828125	22.880859
1326	1297032704.000000	18729.984375	22.843750
1327	1295453312.000000	18707.177734	22.806641
1328	1293878912.000000	18684.441406	22.736328
1329	1292307712.000000	18661.751953	22.689453
1330	1290738432.000000	18639.091797	22.660156
1331	1289169792.000000	18616.439453	22.652344
1332	1287600512.000000	18593.777344	22.662109
1333	1286033792.000000	18571.152344	22.625000
1334	1284473728.000000	18548.625000	22.527344
1335	1282917888.000000	18526.158203	22.466797
1336	1281359616.000000	18503.654297	22.503906
1337	1279805952.000000	18481.218750	22.435547
1338	1278256384.000000	18458.841797	22.376953
1339	1276712064.000000	18436.541016	22.300781
1340	1275166592.000000	18414.224609	22.316406
1341	1273621632.000000	18391.914062	22.310547
1342	1272082176.000000	18369.683594	22.230469
1343	1270544128.000000	18347.472656	22.210938
1344	1269011712.000000	18325.343750	22.128906
1345	1267480192.000000	18303.226562	22.117188
1346	1265949952.000000	18281.128906	22.097656
1347	1264424320.000000	18259.097656	22.031250
1348	1262901248.000000	18237.103516	21.994141
1349	1261383424.000000	18215.185547	21.917969
1350	1259865216.000000	18193.261719	21.923828
1351	1258346624.000000	18171.332031	21.929688
1352	1256832768.000000	18149.472656	21.859375
1353	1255319424.000000	18127.617188	21.855469
1354	1253808768.000000	18105.802734	21.814453
1355	1252305280.000000	18084.091797	21.710938
1356	1250802432.000000	18062.390625	21.701172
1357	1249299712.000000	18040.689453	21.701172
1358	1247802496.000000	18019.068359	21.621094
1359	1246308608.000000	17997.496094	21.572266
1360	1244816256.000000	17975.945312	21.550781
1361	1243322624.000000	17954.376953	21.568359
1362	1241836160.000000	17932.910156	21.466797
1363	1240349440.000000	17911.441406	21.468750
1364	1238867712.000000	17890.044922	21.396484
1365	1237390720.000000	17868.716797	21.328125
1366	1235913856.000000	17847.388672	21.328125
1367	1234440576.000000	17826.113281	21.275391
1368	1232970624.000000	17804.886719	21.226562
1369	1231501312.000000	17783.669922	21.216797
1370	1230034048.000000	17762.480469	21.189453
1371	1228568576.000000	17741.318359	21.162109
1372	1227107584.000000	17720.220703	21.097656
1373	1225646336.000000	17699.119141	21.101562
1374	1224190336.000000	17678.093750	21.025391
1375	1222737664.000000	17657.117188	20.976562
1376	1221286784.000000	17636.164062	20.953125
1377	1219838336.000000	17615.248047	20.916016
1378	1218393472.000000	17594.382812	20.865234
1379	1216951296.000000	17573.558594	20.824219
1380	1215507712.000000	17552.710938	20.847656
1381	1214070912.000000	17531.962891	20.748047
1382	1212636416.000000	17511.248047	20.714844
1383	1211205376.000000	17490.582031	20.666016
1384	1209774848.000000	17469.925781	20.656250
1385	1208348800.000000	17449.332031	20.593750
1386	1206928256.000000	17428.818359	20.513672
1387	1205505280.000000	17408.269531	20.548828
1388	1204089344.000000	17387.822266	20.447266
1389	1202669184.000000	17367.314453	20.507812
1390	1201254144.000000	17346.880859	20.433594
1391	1199843968.000000	17326.517578	20.363281
1392	1198432768.000000	17306.138672	20.378906
1393	1197025152.000000	17285.810547	20.328125
1394	1195621120.000000	17265.537109	20.273438
1395	1194219008.000000	17245.289062	20.248047
1396	1192822912.000000	17225.128906	20.160156
1397	1191424512.000000	17204.933594	20.195312
1398	1190028416.000000	17184.773438	20.160156
1399	1188634752.000000	17164.648438	20.125000
1400	1187244800.000000	17144.576172	20.072266
1401	1185860096.000000	17124.580078	19.996094
1402	1184473856.000000	17104.562500	20.017578
1403	1183090560.000000	17084.587891	19.974609
1404	1181712640.000000	17064.689453	19.898438
1405	1180336000.000000	17044.808594	19.880859
1406	1178962816.000000	17024.980469	19.828125
1407	1177591680.000000	17005.179688	19.800781
1408	1176219264.000000	16985.361328	19.818359
1409	1174848384.000000	16965.564453	19.796875
1410	1173483648.000000	16945.857422	19.707031
1411	1172122752.000000	16926.205078	19.652344
1412	1170758912.000000	16906.509766	19.695312
1413	1169397632.000000	16886.851562	19.658203
1414	1168040832.000000	16867.259766	19.591797
1415	1166688512.000000	16847.730469	19.529297
1416	1165336192.000000	16828.203125	19.527344
1417	1163985792.000000	16808.701172	19.501953
1418	1162637056.000000	16789.224609	19.476562
1419	1161290752.000000	16769.783203	19.441406
1420	1159949568.000000	16750.416016	19.367188
1421	1158607872.000000	16731.041016	19.375000
1422	1157268096.000000	16711.693359	19.347656
1423	1155931264.000000	16692.388672	19.304688
1424	1154599040.000000	16673.150391	19.238281
1425	1153269888.000000	16653.957031	19.193359
1426	1151941888.000000	16634.779297	19.177734
1427	1150614400.000000	16615.609375	19.169922
1428	1149286528.000000	16596.435547	19.173828
1429	1147964928.000000	16577.349609	19.085938
1430	1146646528.000000	16558.312500	19.037109
1431	1145327744.000000	16539.267578	19.044922
1432	1144008960.000000	16520.222656	19.044922
1433	1142693888.000000	16501.232422	18.990234
1434	1141382528.000000	16482.296875	18.935547
1435	1140073984.000000	16463.400391	18.896484
1436	1138766208.000000	16444.515625	18.884766
1437	1137458688.000000	16425.632812	18.882812
1438	1136155776.000000	16406.818359	18.814453
1439	1134855680.000000	16388.044922	18.773438
1440	1133557888.000000	16369.303711	18.741211
1441	1132260224.000000	16350.564453	18.739258
1442	1130964992.000000	16331.860352	18.704102
1443	1129674624.000000	16313.226562	18.633789
1444	1128386432.000000	16294.624023	18.602539
1445	1127100160.000000	16276.049805	18.574219
1446	1125816320.000000	16257.509766	18.540039
1447	1124534400.000000	16238.998047	18.511719
1448	1123251840.000000	16220.477539	18.520508
1449	1121973888.000000	16202.023438	18.454102
1450	1120698624.000000	16183.607422	18.416016
1451	1119425280.000000	16165.219727	18.387695
1452	1118151296.000000	16146.822266	18.397461
1453	1116880384.000000	16128.469727	18.352539
1454	1115611648.000000	16110.148438	18.321289
1455	1114345728.000000	16091.867188	18.281250
1456	1113084544.000000	16073.655273	18.211914
1457	1111821440.000000	16055.415039	18.240234
1458	1110562816.000000	16037.240234	18.174805
1459	1109308160.000000	16019.122070	18.118164
1460	1108052096.000000	16000.983398	18.138672
1461	1106797184.000000	15982.861328	18.122070
1462	1105547264.000000	15964.811523	18.049805
1463	1104302208.000000	15946.833008	17.978516
1464	1103054464.000000	15928.814453	18.018555
1465	1101812480.000000	15910.878906	17.935547
1466	1100571904.000000	15892.964844	17.914062
1467	1099332224.000000	15875.062500	17.902344
1468	1098096000.000000	15857.210938	17.851562
1469	1096861696.000000	15839.386719	17.824219
1470	1095628800.000000	15821.583008	17.803711
1471	1094394752.000000	15803.762695	17.820312
1472	1093165440.000000	15786.010742	17.751953
1473	1091938432.000000	15768.291992	17.718750
1474	1090712704.000000	15750.591797	17.700195
1475	1089490944.000000	15732.948242	17.643555
1476	1088270208.000000	15715.320312	17.627930
1477	1087052672.000000	15697.738281	17.582031
1478	1085838208.000000	15680.200195	17.538086
1479	1084624896.000000	15662.679688	17.520508
1480	1083412992.000000	15645.178711	17.500977
1481	1082200320.000000	15627.666992	17.511719
1482	1080993408.000000	15610.238281	17.428711
1483	1079787904.000000	15592.830078	17.408203
1484	1078585088.000000	15575.460938	17.369141
1485	1077386752.000000	15558.156250	17.304688
1486	1076187264.000000	15540.834961	17.321289
1487	1074990720.000000	15523.555664	17.279297
1488	1073797376.000000	15506.323242	17.232422
1489	1072604864.000000	15489.102539	17.220703
1490	1071415296.000000	15471.924805	17.177734
1491	1070225408.000000	15454.742188	17.182617
1492	1069036864.000000	15437.578125	17.164062
1493	1067852352.000000	15420.473633	17.104492
1494	1066668800.000000	15403.381836	17.091797
1495	1065489856.000000	15386.357422	17.024414
1496	1064310016.000000	15369.319336	17.038086
1497	1063138176.000000	15352.397461	16.921875
1498	1061965312.000000	15335.460938	16.936523
1499	1060792192.000000	15318.519531	16.941406
1500	1059621376.000000	15301.612305	16.907227
1501	1058451840.000000	15284.723633	16.888672
1502	1057287104.000000	15267.904297	16.819336
1503	1056123968.000000	15251.107422	16.796875
1504	1054963648.000000	15234.352539	16.754883
1505	1053804672.000000	15217.616211	16.736328
1506	1052646400.000000	15200.889648	16.726562
1507	1051490816.000000	15184.202148	16.687500
1508	1050338176.000000	15167.557617	16.644531
1509	1049187776.000000	15150.944336	16.613281
1510	1048036480.000000	15134.319336	16.625000
1511	1046887808.000000	15117.731445	16.587891
1512	1045740544.000000	15101.165039	16.566406
1513	1044599232.000000	15084.683594	16.481445
1514	1043456384.000000	15068.179688	16.503906
1515	1042317696.000000	15051.736328	16.443359
1516	1041181184.000000	15035.324219	16.412109
1517	1040045056.000000	15018.917969	16.406250
1518	1038911424.000000	15002.547852	16.370117
1519	1037778304.000000	14986.184570	16.363281
1520	1036646912.000000	14969.846680	16.337891
1521	1035517440.000000	14953.536133	16.310547
1522	1034394048.000000	14937.313477	16.222656
1523	1033271552.000000	14921.104492	16.208984
1524	1032149952.000000	14904.907227	16.197266
1525	1031031168.000000	14888.751953	16.155273
1526	1029910656.000000	14872.571289	16.180664
1527	1028795136.000000	14856.461914	16.109375
1528	1027681600.000000	14840.381836	16.080078
1529	1026569856.000000	14824.327148	16.054688
1530	1025458560.000000	14808.279297	16.047852
1531	1024346368.000000	14792.218750	16.060547
1532	1023239872.000000	14776.240234	15.978516
1533	1022135808.000000	14760.296875	15.943359
1534	1021033856.000000	14744.383789	15.913086
1535	1019933568.000000	14728.495117	15.888672
1536	1018834688.000000	14712.626953	15.868164
1537	1017738240.000000	14696.792969	15.833984
1538	1016642112.000000	14680.964844	15.828125
1539	1015548032.000000	14665.165039	15.799805
1540	1014457792.000000	14649.421875	15.743164
1541	1013364992.000000	14633.640625	15.781250
1542	1012278464.000000	14617.950195	15.690430
1543	1011193728.000000	14602.286133	15.664062
1544	1010112832.000000	14586.677734	15.608398
1545	1009030784.000000	14571.051758	15.625977
1546	1007948032.000000	14555.416016	15.635742
1547	1006872000.000000	14539.877930	15.538086
1548	1005795264.000000	14524.329102	15.548828
1549	1004721792.000000	14508.827148	15.501953
1550	1003650240.000000	14493.353516	15.473633
1551	1002573760.000000	14477.808594	15.544922
1552	1001506752.000000	14462.400391	15.408203
1553	1000439872.000000	14446.994141	15.406250
1554	999376256.000000	14431.634766	15.359375
1555	998312640.000000	14416.275391	15.359375
1556	997249792.000000	14400.926758	15.348633
1557	996190784.000000	14385.633789	15.292969
1558	995132032.000000	14370.344727	15.289062
1559	994077440.000000	14355.116211	15.228516
1560	993022912.000000	14339.887695	15.228516
1561	991968704.000000	14324.665039	15.222656
1562	990920640.000000	14309.530273	15.134766
1563	989873088.000000	14294.402344	15.127930
1564	988827968.000000	14279.310547	15.091797
1565	987782208.000000	14264.208984	15.101562
1566	986738048.000000	14249.130859	15.078125
1567	985697856.000000	14234.109375	15.021484
1568	984657344.000000	14219.083984	15.025391
1569	983621184.000000	14204.121094	14.962891
1570	982585024.000000	14189.158203	14.962891
1571	981548928.000000	14174.196289	14.961914
1572	980516608.000000	14159.289062	14.907227
1573	979485632.000000	14144.401367	14.887695
1574	978458560.000000	14129.569336	14.832031
1575	977431552.000000	14114.739258	14.830078
1576	976406912.000000	14099.942383	14.796875
1577	975383232.000000	14085.160156	14.782227
1578	974360128.000000	14070.385742	14.774414
1579	973342272.000000	14055.687500	14.698242
1580	972324736.000000	14040.993164	14.694336
1581	971309696.000000	14026.334961	14.658203
1582	970296064.000000	14011.698242	14.636719
1583	969282560.000000	13997.062500	14.635742
1584	968274304.000000	13982.501953	14.560547
1585	967263232.000000	13967.901367	14.600586
1586	966257024.000000	13953.371094	14.530273
1587	965250112.000000	13938.831055	14.540039
1588	964246144.000000	13924.333008	14.498047
1589	963246144.000000	13909.892578	14.440430
1590	962245184.000000	13895.437500	14.455078
1591	961246272.000000	13881.012695	14.424805
1592	960247808.000000	13866.594727	14.417969
1593	959253312.000000	13852.233398	14.361328
1594	958260288.000000	13837.893555	14.339844
1595	957269504.000000	13823.585938	14.307617
1596	956280128.000000	13809.298828	14.287109
1597	955291200.000000	13795.017578	14.281250
1598	954302528.000000	13780.741211	14.276367
1599	953318464.000000	13766.530273	14.210938
1600	952337408.000000	13752.363281	14.166992
1601	951355648.000000	13738.186523	14.176758
1602	950377536.000000	13724.061523	14.125000
1603	949398912.000000	13709.929688	14.131836
1604	948422144.000000	13695.824219	14.105469
1605	947446528.000000	13681.736328	14.087891
1606	946474496.000000	13667.699219	14.037109
1607	945503040.000000	13653.670898	14.028320
1608	944531584.000000	13639.642578	14.028320
1609	943563520.000000	13625.663086	13.979492
1610	942597120.000000	13611.707031	13.956055
1611	941631552.000000	13597.763672	13.943359
1612	940666944.000000	13583.833984	13.929688
1613	939703616.000000	13569.922852	13.911133
1614	938742336.000000	13556.041992	13.880859
1615	937783552.000000	13542.196289	13.845703
1616	936827840.000000	13528.395508	13.800781
1617	935871744.000000	13514.588867	13.806641
1618	934915904.000000	13500.785156	13.803711
1619	933962944.000000	13487.024414	13.760742
1620	933011328.000000	13473.282227	13.742188
1621	932063360.000000	13459.592773	13.689453
1622	931115648.000000	13445.907227	13.685547
1623	930168192.000000	13432.225586	13.681641
1624	929222464.000000	13418.568359	13.657227
1625	928277952.000000	13404.929688	13.638672
1626	927337600.000000	13391.349609	13.580078
1627	926395968.000000	13377.751953	13.597656
1628	925455488.000000	13364.170898	13.581055
1629	924516864.000000	13350.617188	13.553711
1630	923580096.000000	13337.088867	13.528320
1631	922645952.000000	13323.599609	13.489258
1632	921712896.000000	13310.125977	13.473633
1633	920779392.000000	13296.645508	13.480469
1634	919849344.000000	13283.214844	13.430664
1635	918919616.000000	13269.789062	13.425781
1636	917994304.000000	13256.426758	13.362305
1637	917068544.000000	13243.058594	13.368164
1638	916142912.000000	13229.691406	13.367188
1639	915220160.000000	13216.366211	13.325195
1640	914298816.000000	13203.061523	13.304688
1641	913381632.000000	13189.817383	13.244141
1642	912464576.000000	13176.574219	13.243164
1643	911547520.000000	13163.331055	13.243164
1644	910631552.000000	13150.103516	13.227539
1645	909717376.000000	13136.902344	13.201172
1646	908805760.000000	13123.738281	13.164062
1647	907894720.000000	13110.582031	13.156250
1648	906986688.000000	13097.469727	13.112305
1649	906078464.000000	13084.354492	13.115234
1650	905171456.000000	13071.256836	13.097656
1651	904267328.000000	13058.200195	13.056641
1652	903364928.000000	13045.168945	13.031250
1653	902463552.000000	13032.153320	13.015625
1654	901563968.000000	13019.162109	12.991211
1655	900663616.000000	13006.160156	13.001953
1656	899765120.000000	12993.185547	12.974609
1657	898869632.000000	12980.253906	12.931641
1658	897977536.000000	12967.372070	12.881836
1659	897084288.000000	12954.472656	12.899414
1660	896192064.000000	12941.588867	12.883789
1661	895303040.000000	12928.750000	12.838867
1662	894415872.000000	12915.939453	12.810547
1663	893528896.000000	12903.130859	12.808594
1664	892642560.000000	12890.331055	12.799805
1665	891757568.000000	12877.551758	12.779297
1666	890873600.000000	12864.786133	12.765625
1667	889993344.000000	12852.075195	12.710938
1668	889115712.000000	12839.401367	12.673828
1669	888232704.000000	12826.650391	12.750977
1670	887354944.000000	12813.974609	12.675781
1671	886478976.000000	12801.325195	12.649414
1672	885604416.000000	12788.696289	12.628906
1673	884730752.000000	12776.080078	12.616211
1674	883856960.000000	12763.461914	12.618164
1675	882985920.000000	12750.883789	12.578125
1676	882116160.000000	12738.323242	12.560547
1677	881249472.000000	12725.807617	12.515625
1678	880383296.000000	12713.299805	12.507812
1679	879515968.000000	12700.775391	12.524414
1680	878652608.000000	12688.307617	12.467773
1681	877791232.000000	12675.869141	12.438477
1682	876930112.000000	12663.433594	12.435547
1683	876070144.000000	12651.014648	12.418945
1684	875209728.000000	12638.589844	12.424805
1685	874352768.000000	12626.214844	12.375000
1686	873497600.000000	12613.866211	12.348633
1687	872642816.000000	12601.522461	12.343750
1688	871790144.000000	12589.208984	12.313477
1689	870935040.000000	12576.861328	12.347656
1690	870083776.000000	12564.568359	12.292969
1691	869235968.000000	12552.325195	12.243164
1692	868387008.000000	12540.065430	12.259766
1693	867540224.000000	12527.837891	12.227539
1694	866693120.000000	12515.604492	12.233398
1695	865849216.000000	12503.417969	12.186523
1696	865007616.000000	12491.264648	12.153320
1697	864165888.000000	12479.110352	12.154297
1698	863326144.000000	12466.983398	12.126953
1699	862487680.000000	12454.875977	12.107422
1700	861649792.000000	12442.776367	12.099609
1701	860815488.000000	12430.728516	12.047852
1702	859980608.000000	12418.671875	12.056641
1703	859147264.000000	12406.637695	12.034180
1704	858314880.000000	12394.618164	12.019531
1705	857483968.000000	12382.619141	11.999023
1706	856656064.000000	12370.663086	11.956055
1707	855825600.000000	12358.670898	11.992188
1708	854998720.000000	12346.730469	11.940430
1709	854171520.000000	12334.785156	11.945312
1710	853348928.000000	12322.906250	11.878906
1711	852526784.000000	12311.034180	11.872070
1712	851704384.000000	12299.158203	11.875977
1713	850884352.000000	12287.316406	11.841797
1714	850063424.000000	12275.460938	11.855469
1715	849247168.000000	12263.673828	11.787109
1716	848431552.000000	12251.896484	11.777344
1717	847614656.000000	12240.099609	11.796875
1718	846802624.000000	12228.373047	11.726562
1719	845989696.000000	12216.633789	11.739258
1720	845181952.000000	12204.969727	11.664062
1721	844372736.000000	12193.284180	11.685547
1722	843563392.000000	12181.596680	11.687500
1723	842756864.000000	12169.950195	11.646484
1724	841950528.000000	12158.305664	11.644531
1725	841148032.000000	12146.717773	11.587891
1726	840345472.000000	12135.127930	11.589844
1727	839542144.000000	12123.527344	11.600586
1728	838741632.000000	12111.967773	11.559570
1729	837941440.000000	12100.412109	11.555664
1730	837145600.000000	12088.919922	11.492188
1731	836350464.000000	12077.437500	11.482422
1732	835554176.000000	12065.938477	11.499023
1733	834759104.000000	12054.457031	11.481445
1734	833965760.000000	12043.000977	11.456055
1735	833174528.000000	12031.575195	11.425781
1736	832385024.000000	12020.173828	11.401367
1737	831595648.000000	12008.774414	11.399414
1738	830808896.000000	11997.414062	11.360352
1739	830023296.000000	11986.069336	11.344727
1740	829240064.000000	11974.758789	11.310547
1741	828457536.000000	11963.458008	11.300781
1742	827672064.000000	11952.116211	11.341797
1743	826892288.000000	11940.855469	11.260742
1744	826111872.000000	11929.585938	11.269531
1745	825333248.000000	11918.341797	11.244141
1746	824557184.000000	11907.134766	11.207031
1747	823779648.000000	11895.907227	11.227539
1748	823005120.000000	11884.721680	11.185547
1749	822230656.000000	11873.538086	11.183594
1750	821457600.000000	11862.375000	11.163086
1751	820689280.000000	11851.280273	11.094727
1752	819915520.000000	11840.106445	11.173828
1753	819146304.000000	11828.998047	11.108398
1754	818376832.000000	11817.886719	11.111328
1755	817611584.000000	11806.835938	11.050781
1756	816846784.000000	11795.791992	11.043945
1757	816081216.000000	11784.736328	11.055664
1758	815320128.000000	11773.746094	10.990234
1759	814559296.000000	11762.758789	10.987305
1760	813798656.000000	11751.774414	10.984375
1761	813039808.000000	11740.816406	10.958008
1762	812278784.000000	11729.827148	10.989258
1763	811522240.000000	11718.902344	10.924805
1764	810766208.000000	11707.984375	10.917969
1765	810011968.000000	11697.092773	10.891602
1766	809258304.000000	11686.208984	10.883789
1767	808505792.000000	11675.342773	10.866211
1768	807754880.000000	11664.499023	10.843750
1769	807004864.000000	11653.667969	10.831055
1770	806257216.000000	11642.872070	10.795898
1771	805508736.000000	11632.063477	10.808594
1772	804759680.000000	11621.246094	10.817383
1773	804012928.000000	11610.462891	10.783203
1774	803268480.000000	11599.711914	10.750977
1775	802526016.000000	11588.990234	10.721680
1776	801782784.000000	11578.257812	10.732422
1777	801042880.000000	11567.573242	10.684570
1778	800304448.000000	11556.910156	10.663086
1779	799566592.000000	11546.254883	10.655273
1780	798829312.000000	11535.607422	10.647461
1781	798092928.000000	11524.973633	10.633789
1782	797353792.000000	11514.300781	10.672852
1783	796619904.000000	11503.703125	10.597656
1784	795887808.000000	11493.130859	10.572266
1785	795157056.000000	11482.578125	10.552734
1786	794426112.000000	11472.022461	10.555664
1787	793695872.000000	11461.477539	10.544922
1788	792968000.000000	11450.966797	10.510742
1789	792240064.000000	11440.455078	10.511719
1790	791513984.000000	11429.969727	10.485352
1791	790787328.000000	11419.476562	10.493164
1792	790061248.000000	11408.991211	10.485352
1793	789337088.000000	11398.534180	10.457031
1794	788617216.000000	11388.138672	10.395508
1795	787896576.000000	11377.732422	10.406250
1796	787177216.000000	11367.343750	10.388672
1797	786459456.000000	11356.979492	10.364258
1798	785743680.000000	11346.642578	10.336914
1799	785028288.000000	11336.312500	10.330078
1800	784312832.000000	11325.980469	10.332031
1801	783597504.000000	11315.650391	10.330078
1802	782883968.000000	11305.346680	10.303711
1803	782171840.000000	11295.063477	10.283203
1804	781462336.000000	11284.817383	10.246094
1805	780753280.000000	11274.578125	10.239258
1806	780044096.000000	11264.336914	10.241211
1807	779336832.000000	11254.124023	10.212891
1808	778632000.000000	11243.945312	10.178711
1809	777927232.000000	11233.768555	10.176758
1810	777222080.000000	11223.585938	10.182617
1811	776518144.000000	11213.419922	10.166016
1812	775815680.000000	11203.276367	10.143555
1813	775115392.000000	11193.164062	10.112305
1814	774416192.000000	11183.066406	10.097656
1815	773718208.000000	11172.987305	10.079102
1816	773020032.000000	11162.905273	10.082031
1817	772324992.000000	11152.868164	10.037109
1818	771631040.000000	11142.847656	10.020508
1819	770936384.000000	11132.816406	10.031250
1820	770244160.000000	11122.820312	9.996094
1821	769550208.000000	11112.798828	10.021484
1822	768858880.000000	11102.815430	9.983398
1823	768168832.000000	11092.850586	9.964844
1824	767480064.000000	11082.904297	9.946289
1825	766793792.000000	11072.994141	9.910156
1826	766106304.000000	11063.066406	9.927734
1827	765420352.000000	11053.161133	9.905273
1828	764735360.000000	11043.269531	9.891602
1829	764050368.000000	11033.377930	9.891602
1830	763369472.000000	11023.544922	9.833008
1831	762686016.000000	11013.675781	9.869141
1832	762004480.000000	11003.833984	9.841797
1833	761324544.000000	10994.014648	9.819336
1834	760647424.000000	10984.237305	9.777344
1835	759970816.000000	10974.465820	9.771484
1836	759293248.000000	10964.681641	9.784180
1837	758619008.000000	10954.945312	9.736328
1838	757944960.000000	10945.211914	9.733398
1839	757270848.000000	10935.476562	9.735352
1840	756600128.000000	10925.791016	9.685547
1841	755926656.000000	10916.066406	9.724609
1842	755256000.000000	10906.380859	9.685547
1843	754586048.000000	10896.707031	9.673828
1844	753919168.000000	10887.076172	9.630859
1845	753251776.000000	10877.439453	9.636719
1846	752585088.000000	10867.811523	9.627930
1847	751918656.000000	10858.187500	9.624023
1848	751254848.000000	10848.602539	9.584961
1849	750590656.000000	10839.010742	9.591797
1850	749929088.000000	10829.457031	9.553711
1851	749266048.000000	10819.882812	9.574219
1852	748605120.000000	10810.337891	9.544922
1853	747945472.000000	10800.812500	9.525391
1854	747288768.000000	10791.329102	9.483398
1855	746631232.000000	10781.833984	9.495117
1856	745974016.000000	10772.343750	9.490234
1857	745318272.000000	10762.874023	9.469727
1858	744663936.000000	10753.424805	9.449219
1859	744010752.000000	10743.993164	9.431641
1860	743358784.000000	10734.578125	9.415039
1861	742706944.000000	10725.165039	9.413086
1862	742056064.000000	10715.765625	9.399414
1863	741405312.000000	10706.368164	9.397461
1864	740758336.000000	10697.025391	9.342773
1865	740110464.000000	10687.669922	9.355469
1866	739461760.000000	10678.302734	9.367188
1867	738815872.000000	10668.975586	9.327148
1868	738171392.000000	10659.668945	9.306641
1869	737527296.000000	10650.367188	9.301758
1870	736884160.000000	10641.080078	9.287109
1871	736241600.000000	10631.800781	9.279297
1872	735599744.000000	10622.532227	9.268555
1873	734960960.000000	10613.307617	9.224609
1874	734322304.000000	10604.084961	9.222656
1875	733683968.000000	10594.867188	9.217773
1876	733046464.000000	10585.661133	9.206055
1877	732409728.000000	10576.466797	9.194336
1878	731775808.000000	10567.312500	9.154297
1879	731140608.000000	10558.139648	9.172852
1880	730507072.000000	10548.991211	9.148438
1881	729874752.000000	10539.859375	9.131836
1882	729243264.000000	10530.740234	9.119141
1883	728613056.000000	10521.639648	9.100586
1884	727984320.000000	10512.560547	9.079102
1885	727354432.000000	10503.464844	9.095703
1886	726724736.000000	10494.371094	9.093750
1887	726097600.000000	10485.315430	9.055664
1888	725471872.000000	10476.279297	9.036133
1889	724847040.000000	10467.256836	9.022461
1890	724222016.000000	10458.230469	9.026367
1891	723598720.000000	10449.229492	9.000977
1892	722975808.000000	10440.234375	8.995117
1893	722356032.000000	10431.285156	8.949219
1894	721734528.000000	10422.309570	8.975586
1895	721114816.000000	10413.360352	8.949219
1896	720494464.000000	10404.402344	8.958008
1897	719877440.000000	10395.492188	8.910156
1898	719260224.000000	10386.579102	8.913086
1899	718642752.000000	10377.662109	8.916992
1900	718027456.000000	10368.777344	8.884766
1901	717412864.000000	10359.902344	8.875000
1902	716799360.000000	10351.042969	8.859375
1903	716186880.000000	10342.198242	8.844727
1904	715575168.000000	10333.364258	8.833984
1905	714963200.000000	10324.527344	8.836914
1906	714350592.000000	10315.680664	8.846680
1907	713743104.000000	10306.908203	8.772461
1908	713132864.000000	10298.096680	8.811523
1909	712525568.000000	10289.326172	8.770508
1910	711918592.000000	10280.561523	8.764648
1911	711311808.000000	10271.798828	8.762695
1912	710706944.000000	10263.064453	8.734375
1913	710102208.000000	10254.332031	8.732422
1914	709499456.000000	10245.627930	8.704102
1915	708896320.000000	10236.917969	8.709961
1916	708293376.000000	10228.210938	8.707031
1917	707692864.000000	10219.539062	8.671875
1918	707091200.000000	10210.850586	8.688477
1919	706491904.000000	10202.196289	8.654297
1920	705893952.000000	10193.561523	8.634766
1921	705295872.000000	10184.924805	8.636719
1922	704699264.000000	10176.309570	8.615234
1923	704102528.000000	10167.692383	8.617188
1924	703506304.000000	10159.082031	8.610352
1925	702910656.000000	10150.481445	8.600586
1926	702316544.000000	10141.901367	8.580078
1927	701723072.000000	10133.331055	8.570312
1928	701129472.000000	10124.759766	8.571289
1929	700539456.000000	10116.239258	8.520508
1930	699947776.000000	10107.695312	8.543945
1931	699357952.000000	10099.177734	8.517578
1932	698769280.000000	10090.676758	8.500977
1933	698181056.000000	10082.182617	8.494141
1934	697593600.000000	10073.699219	8.483398
1935	697006784.000000	10065.225586	8.473633
1936	696420416.000000	10056.757812	8.467773
1937	695834880.000000	10048.301758	8.456055
1938	695249920.000000	10039.855469	8.446289
1939	694668096.000000	10031.453125	8.402344
1940	694085632.000000	10023.041992	8.411133
1941	693503232.000000	10014.631836	8.410156
1942	692922368.000000	10006.244141	8.387695
1943	692342848.000000	9997.875000	8.369141
1944	691761856.000000	9989.485352	8.389648
1945	691182592.000000	9981.120117	8.365234
1946	690605632.000000	9972.788086	8.332031
1947	690027328.000000	9964.437500	8.350586
1948	689451520.000000	9956.122070	8.315430
1949	688877568.000000	9947.833984	8.288086
1950	688301760.000000	9939.519531	8.314453
1951	687726976.000000	9931.218750	8.300781
1952	687154688.000000	9922.955078	8.263672
1953	686582464.000000	9914.691406	8.263672
1954	686010752.000000	9906.435547	8.255859
1955	685439808.000000	9898.190430	8.245117
1956	684870208.000000	9889.964844	8.225586
1957	684300992.000000	9881.745117	8.219727
1958	683732288.000000	9873.533203	8.211914
1959	683166720.000000	9865.366211	8.166992
1960	682599744.000000	9857.178711	8.187500
1961	682034752.000000	9849.019531	8.159180
1962	681469568.000000	9840.857422	8.162109
1963	680905280.000000	9832.708984	8.148438
